code_id_1,code_id_2,code_1,code_2,LLM-based Technique,Tree-based NN Technique,ML-based Technique,Compiler-based Technique,operator-type,failure_category,
2001,2120,"public static int gcd(int u, int v) {
    if (u * v == 0) {
        return (Math.abs(u) + Math.abs(v));
    }
    // keep u and v negative, as negative integers range down to
    // -2^31, while positive numbers can only be as large as 2^31-1
    // (i.e. we can't necessarily negate a negative number without
    // overflow)
    /* assert u!=0 && v!=0; */
    if (u > 0) {
        u = -u;
    } // make u negative
    if (v > 0) {
        v = -v;
    } // make v negative
    // B1. [Find power of 2]
    int k = 0;
    while ((u & 1) == 0 && (v & 1) == 0 && k < 31) { // while u and v are
                                                        // both even...
        u /= 2;
        v /= 2;
        k++; // cast out twos.
    }
    if (k == 31) {
        throw new ArithmeticException(""overflow: gcd is 2^31"");
    }
    // B2. Initialize: u and v have been divided by 2^k and at least
    // one is odd.
    int t = ((u & 1) == 1) ? v : -(u / 2)/* B3 */;
    // t negative: u was odd, v may be even (t replaces v)
    // t positive: u was even, v is odd (t replaces u)
    do {
        /* assert u<0 && v<0; */
        // B4/B3: cast out twos from t.
        while ((t & 1) == 0) { // while t is even..
            t /= 2; // cast out twos
        }
        // B5 [reset max(u,v)]
        if (t > 0) {
            u = -t;
        } else {
            v = t;
        }
        // B6/B3. at this point both u and v should be odd.
        t = (v - u) / 2;
        // |u| larger: t positive (replace u)
        // |v| larger: t negative (replace v)
    } while (t != 0);
    return -u * (1 << k); // gcd is u*2^k
}","public static int gcd(int u, int v) {
    if (u * v == 0) {
        return (Math.abs(u) + Math.abs(v));
    }
    // keep u and v negative, as negative integers range down to
    // -2^31, while positive numbers can only be as large as 2^31-1
    // (i.e. we can't necessarily negate a negative number without
    // overflow)
    /* assert u!=0 && v!=0; */
    if (u > 0) {
        u = -u;
    } // make u negative
    if (v > 0) {
        v = -v;
    } // make v negative
    // B1. [Find power of 2]
    int k = 0;
    while ((u & 1) == 0 && (v & 1) == 0 && k < 31) { // while u and v are
                                                        // both even...
        u /= 2;
        v /= 2;
        k++; // cast out twos.
    }
    if (k == 31) {
        throw new ArithmeticException(""overflow: gcd is 2^31"");
    }
    // B2. Initialize: u and v have been divided by 2^k and at least
    // one is odd.
    int t = ((u & 1) == 1) ? v : -(u / 2)/* B3 */;
    // t negative: u was odd, v may be even (t replaces v)
    // t positive: u was even, v is odd (t replaces u)
    do {
        /* assert u<0 && v<0; */
        // B4/B3: cast out twos from t.
        while ((t & 1) <= 0) { // while t is even..
            t /= 2; // cast out twos
        }
        // B5 [reset max(u,v)]
        if (t > 0) {
            u = -t;
        } else {
            v = t;
        }
        // B6/B3. at this point both u and v should be odd.
        t = (v - u) / 2;
        // |u| larger: t positive (replace u)
        // |v| larger: t negative (replace v)
    } while (t != 0);
    return -u * (1 << k); // gcd is u*2^k
}",0,0,0,0,ROR,Program Invariant / Pre-condition Blindness,
1212,1339,"public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}","public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x++;
    mResult = r;
    return r;
}",0,0,0,1,AOIS,Type-Coercion / Language-Specific Semantic Subtlety,
199,206,"public  void sort( int[] data )
{
    for (int i = 0; i < data.length - 1; i++) {
        for (int j = data.length - 1; j > i; --j) {
            if (data[j] < data[j - 1]) {
                int temp = data[j];
                data[j] = data[j - 1];
                data[j - 1] = temp;
            }
        }
    }
}","public  void sort( int[] data )
{
    for (int i = 0; i < data.length - 1; i++) {
        for (int j = data.length - 1; j > i; --j) {
            if (data[j] <= data[j - 1]) {
                int temp = data[j];
                data[j] = data[j - 1];
                data[j - 1] = temp;
            }
        }
    }
}",0,0,0,0,ROR,Program Invariant / Pre-condition Blindness,
0,79,"public static java.lang.String wrap( java.lang.String str, int wrapLength, java.lang.String newLineStr, boolean wrapLongWords )
{
    if (str == null) {
        return null;
    }
    if (newLineStr == null) {
        newLineStr = SystemUtils.LINE_SEPARATOR;
    }
    if (wrapLength < 1) {
        wrapLength = 1;
    }
    int inputLineLength = str.length();
    int offset = 0;
    java.lang.StringBuffer wrappedLine = new java.lang.StringBuffer( inputLineLength + 32 );
    while (inputLineLength - offset > wrapLength) {
        if (str.charAt(offset) == ' ') {
            offset++;
            continue;
        }
        int spaceToWrapAt = str.lastIndexOf(' ', wrapLength + offset);
        if (spaceToWrapAt >= offset) {
            wrappedLine.append(str.substring(offset, spaceToWrapAt));
            wrappedLine.append(newLineStr);
            offset = spaceToWrapAt + 1;
        } else {
            if (wrapLongWords) {
                wrappedLine.append(str.substring(offset, wrapLength + offset));
                wrappedLine.append(newLineStr);
                offset += wrapLength;
            } else {
                spaceToWrapAt = str.indexOf(' ', wrapLength + offset);
                if (spaceToWrapAt >= 0) {
                    wrappedLine.append(str.substring(offset, spaceToWrapAt));
                    wrappedLine.append(newLineStr);
                    offset = spaceToWrapAt + 1;
                } else {
                    wrappedLine.append(str.substring(offset));
                    offset = inputLineLength;
                }
            }
        }
    }
    wrappedLine.append(str.substring(offset));
    return wrappedLine.toString();
}","public static java.lang.String wrap( java.lang.String str, int wrapLength, java.lang.String newLineStr, boolean wrapLongWords )
{
    if (str == null) {
        return null;
    }
    if (newLineStr == null) {
        newLineStr = SystemUtils.LINE_SEPARATOR;
    }
    if (wrapLength <= 1) {
        wrapLength = 1;
    }
    int inputLineLength = str.length();
    int offset = 0;
    java.lang.StringBuffer wrappedLine = new java.lang.StringBuffer( inputLineLength + 32 );
    while (inputLineLength - offset > wrapLength) {
        if (str.charAt(offset) == ' ') {
            offset++;
            continue;
        }
        int spaceToWrapAt = str.lastIndexOf(' ', wrapLength + offset);
        if (spaceToWrapAt >= offset) {
            wrappedLine.append(str.substring(offset, spaceToWrapAt));
            wrappedLine.append(newLineStr);
            offset = spaceToWrapAt + 1;
        } else {
            if (wrapLongWords) {
                wrappedLine.append(str.substring(offset, wrapLength + offset));
                wrappedLine.append(newLineStr);
                offset += wrapLength;
            } else {
                spaceToWrapAt = str.indexOf(' ', wrapLength + offset);
                if (spaceToWrapAt >= 0) {
                    wrappedLine.append(str.substring(offset, spaceToWrapAt));
                    wrappedLine.append(newLineStr);
                    offset = spaceToWrapAt + 1;
                } else {
                    wrappedLine.append(str.substring(offset));
                    offset = inputLineLength;
                }
            }
        }
    }
    wrappedLine.append(str.substring(offset));
    return wrappedLine.toString();
}",0,0,0,0,ROR,Operator Coverage Mismatch,
2202,2587,"public static Map toMap(Object[] array) {
    if (array == null) {
        return null;
    }
    final Map map = new HashMap((int) (array.length * 1.5));
    for (int i = 0; i < array.length; i++) {
        Object object = array[i];
        if (object instanceof Map.Entry) {
            Map.Entry entry = (Map.Entry) object;
            map.put(entry.getKey(), entry.getValue());
        } else if (object instanceof Object[]) {
            Object[] entry = (Object[]) object;
            if (entry.length < 2) {
                throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', has a length less than 2"");
            }
            map.put(entry[0], entry[1]);
        } else {
            throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', is neither of type Map.Entry nor an Array"");
        }
    }
    return map;
}","public static Map toMap(Object[] array) {
    if (array == null) {
        return null;
    }
    final Map map = new HashMap((int) (array.length % 1.5));
    for (int i = 0; i < array.length; i++) {
        Object object = array[i];
        if (object instanceof Map.Entry) {
            Map.Entry entry = (Map.Entry) object;
            map.put(entry.getKey(), entry.getValue());
        } else if (object instanceof Object[]) {
            Object[] entry = (Object[]) object;
            if (entry.length < 2) {
                throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', has a length less than 2"");
            }
            map.put(entry[0], entry[1]);
        } else {
            throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', is neither of type Map.Entry nor an Array"");
        }
    }
    return map;
}",0,0,0,0,AORB,Subtle Semantic Equivalence via Algebraic Identity,
306,717,"private  int scanToken( int startPos )
{
    int position = startPos;
    while (position < maxPosition) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                break;
            }
            position++;
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                break;
            }
            position += Character.charCount( c );
        }
    }
    if (retDelims && startPos == position) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                position++;
            }
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                position += Character.charCount( c );
            }
        }
    }
    return position;
}","private  int scanToken( int startPos )
{
    int position = startPos;
    while (position == maxPosition) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                break;
            }
            position++;
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                break;
            }
            position += Character.charCount( c );
        }
    }
    if (retDelims && startPos == position) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                position++;
            }
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                position += Character.charCount( c );
            }
        }
    }
    return position;
}",0,0,0,0,ROR,Operator Coverage Mismatch,
2202,2283,"public static Map toMap(Object[] array) {
    if (array == null) {
        return null;
    }
    final Map map = new HashMap((int) (array.length * 1.5));
    for (int i = 0; i < array.length; i++) {
        Object object = array[i];
        if (object instanceof Map.Entry) {
            Map.Entry entry = (Map.Entry) object;
            map.put(entry.getKey(), entry.getValue());
        } else if (object instanceof Object[]) {
            Object[] entry = (Object[]) object;
            if (entry.length < 2) {
                throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', has a length less than 2"");
            }
            map.put(entry[0], entry[1]);
        } else {
            throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', is neither of type Map.Entry nor an Array"");
        }
    }
    return map;
}","public static Map toMap(Object[] array) {
    if (array == null) {
        return null;
    }
    final Map map = new HashMap((int) (array.length * 0.0));
    for (int i = 0; i < array.length; i++) {
        Object object = array[i];
        if (object instanceof Map.Entry) {
            Map.Entry entry = (Map.Entry) object;
            map.put(entry.getKey(), entry.getValue());
        } else if (object instanceof Object[]) {
            Object[] entry = (Object[]) object;
            if (entry.length < 2) {
                throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', has a length less than 2"");
            }
            map.put(entry[0], entry[1]);
        } else {
            throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', is neither of type Map.Entry nor an Array"");
        }
    }
    return map;
}",0,0,0,0,CR,Program Invariant / Pre-condition Blindness,
2202,2480,"public static Map toMap(Object[] array) {
    if (array == null) {
        return null;
    }
    final Map map = new HashMap((int) (array.length * 1.5));
    for (int i = 0; i < array.length; i++) {
        Object object = array[i];
        if (object instanceof Map.Entry) {
            Map.Entry entry = (Map.Entry) object;
            map.put(entry.getKey(), entry.getValue());
        } else if (object instanceof Object[]) {
            Object[] entry = (Object[]) object;
            if (entry.length < 2) {
                throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', has a length less than 2"");
            }
            map.put(entry[0], entry[1]);
        } else {
            throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', is neither of type Map.Entry nor an Array"");
        }
    }
    return map;
}","public static Map toMap(Object[] array) {
    if (array == null) {
        return null;
    }
    final Map map = new HashMap((int) (array.length + 1.5));
    for (int i = 0; i < array.length; i++) {
        Object object = array[i];
        if (object instanceof Map.Entry) {
            Map.Entry entry = (Map.Entry) object;
            map.put(entry.getKey(), entry.getValue());
        } else if (object instanceof Object[]) {
            Object[] entry = (Object[]) object;
            if (entry.length < 2) {
                throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', has a length less than 2"");
            }
            map.put(entry[0], entry[1]);
        } else {
            throw new IllegalArgumentException(""Array element "" + i + "", '""
                    + object
                    + ""', is neither of type Map.Entry nor an Array"");
        }
    }
    return map;
}",0,0,0,0,AORB,Subtle Semantic Equivalence via Algebraic Identity,
1931,1994,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}","public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 / slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}",0,0,0,0,AORB,Subtle Semantic Equivalence via Algebraic Identity,
4,6,"public static java.lang.String capitalize( java.lang.String str, char[] delimiters )
{
    int delimLen = delimiters == null ? -1 : delimiters.length;
    if (str == null || str.length() == 0 || delimLen == 0) {
        return str;
    }
    int strLen = str.length();
    java.lang.StringBuffer buffer = new java.lang.StringBuffer(strLen);
    boolean capitalizeNext = true;
    for (int i = 0; i < strLen; i++) {
        char ch = str.charAt(i);
        if (isDelimiter(ch, delimiters)) {
            buffer.append(ch);
            capitalizeNext = true;
        } else {
            if (capitalizeNext) {
                buffer.append(Character.toTitleCase( ch ));
                capitalizeNext = false;
            } else {
                buffer.append(ch);
            }
        }
    }
    return buffer.toString();
}","public static java.lang.String capitalize( java.lang.String str, char[] delimiters )
{
    int delimLen = delimiters == null ? -1 : delimiters.length;
    if (str == null || false || delimLen == 0) {
        return str;
    }
    int strLen = str.length();
    java.lang.StringBuffer buffer = new java.lang.StringBuffer(strLen);
    boolean capitalizeNext = true;
    for (int i = 0; i < strLen; i++) {
        char ch = str.charAt(i);
        if (isDelimiter(ch, delimiters)) {
            buffer.append(ch);
            capitalizeNext = true;
        } else {
            if (capitalizeNext) {
                buffer.append(Character.toTitleCase( ch ));
                capitalizeNext = false;
            } else {
                buffer.append(ch);
            }
        }
    }
    return buffer.toString();
}",0,0,0,0,"CDL,ROD,VDL",Program Invariant / Pre-condition Blindness,
1408,1750,"public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}","public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = -trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}",0,0,0,1,AOIU,Program Invariant / Pre-condition Blindness,
1212,1351,"public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}","public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = -x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}",0,0,0,1,AOIU,Program Invariant / Pre-condition Blindness,
306,917,"private  int scanToken( int startPos )
{
    int position = startPos;
    while (position < maxPosition) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                break;
            }
            position++;
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                break;
            }
            position += Character.charCount( c );
        }
    }
    if (retDelims && startPos == position) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                position++;
            }
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                position += Character.charCount( c );
            }
        }
    }
    return position;
}","private  int scanToken( int startPos )
{
    int position = startPos;
    while (position < maxPosition) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                break;
            }
            position++;
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                break;
            }
            position += Character.charCount( c );
        }
    }
    if (retDelims && startPos == position) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                position++;
            }
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c-- )) {
                position += Character.charCount( c );
            }
        }
    }
    return position;
}",0,1,1,1,AOIS,Type-Coercion / Language-Specific Semantic Subtlety,
1212,1289,"public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}","public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x--;
    mResult = r;
    return r;
}",0,0,0,1,AOIS,Type-Coercion / Language-Specific Semantic Subtlety,
2150,2237,"public static int lastIndexOf(Object[] array, Object objectToFind, int startIndex) {
    if (array == null) {
        return INDEX_NOT_FOUND;
    }
    if (startIndex < 0) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length - 1;
    }
    if (objectToFind == null) {
        for (int i = startIndex; i >= 0; i--) {
            if (array[i] == null) {
                return i;
            }
        }
    } else {
        for (int i = startIndex; i >= 0; i--) {
            if (objectToFind.equals(array[i])) {
                return i;
            }
        }
    }
    return INDEX_NOT_FOUND;
}","public static int lastIndexOf(Object[] array, Object objectToFind, int startIndex) {
    if (array == null) {
        return INDEX_NOT_FOUND;
    }
    if (false) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length - 1;
    }
    if (objectToFind == null) {
        for (int i = startIndex; i >= 0; i--) {
            if (array[i] == null) {
                return i;
            }
        }
    } else {
        for (int i = startIndex; i >= 0; i--) {
            if (objectToFind.equals(array[i])) {
                return i;
            }
        }
    }
    return INDEX_NOT_FOUND;
}",0,0,0,0,"CDL,ROD,VDL",Program Invariant / Pre-condition Blindness,
199,232,"public  void sort( int[] data )
{
    for (int i = 0; i < data.length - 1; i++) {
        for (int j = data.length - 1; j > i; --j) {
            if (data[j] < data[j - 1]) {
                int temp = data[j];
                data[j] = data[j - 1];
                data[j - 1] = temp;
            }
        }
    }
}","public  void sort( int[] data )
{
    for (int i = 0; i < data.length; i++) {
        for (int j = data.length - 1; j > i; --j) {
            if (data[j] < data[j - 1]) {
                int temp = data[j];
                data[j] = data[j - 1];
                data[j - 1] = temp;
            }
        }
    }
}",0,0,0,0,"AORB,CDL",Subtle Semantic Equivalence via Algebraic Identity,
1408,1771,"public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}","public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian-- > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}",0,1,1,1,AOIS,Type-Coercion / Language-Specific Semantic Subtlety,
